utterance_id,language,intent,text
V003250,Hindi,stop,गेम बंद करो
V003251,Hindi,stop,गेम बंद करो
V003252,Hindi,stop,गेम बंद करो
V003253,Hindi,stop,गेम बंद करो
V003254,Hindi,stop,गेम बंद करो
V003255,Hindi,stop,गेम बंद करो
V003256,Hindi,stop,गेम बंद करो
V003257,Hindi,stop,गेम बंद करो
V003258,Hindi,stop,गेम बंद करो
V003259,Hindi,stop,गेम बंद करो
V003260,Hindi,stop,गेम बंद करो
V003261,Hindi,stop,गेम बंद करो
V003262,Hindi,stop,गेम बंद करो
V003263,Hindi,stop,गेम बंद करो
V003264,Hindi,stop,गेम बंद करो
V003265,Hindi,stop,गेम बंद करो
V003266,Hindi,stop,गेम बंद करो
V003267,Hindi,stop,गेम बंद करो
V003268,Hindi,stop,गेम बंद करो
V003269,Hindi,stop,गेम बंद करो
V003270,Hindi,stop,गेम बंद करो
V003271,Hindi,stop,गेम बंद करो
V003272,Hindi,stop,गेम बंद करो
V003273,Hindi,stop,गेम बंद करो
V003274,Hindi,stop,गेम बंद करो
V003275,Hindi,stop,गेम बंद करो
V003276,Hindi,stop,गेम बंद करो
V003277,Hindi,stop,गेम बंद करो
V003278,Hindi,stop,गेम बंद करो
V003279,Hindi,stop,गेम बंद करो
V003280,Hindi,stop,गेम बंद करो
V003281,Hindi,stop,गेम बंद करो
V003282,Hindi,stop,गेम बंद करो
V003283,Hindi,stop,गेम बंद करो
V003284,Hindi,stop,गेम बंद करो
V003285,Hindi,stop,गेम बंद करो
V003286,Hindi,stop,गेम बंद करो
V003287,Hindi,stop,गेम बंद करो
V003288,Hindi,stop,गेम बंद करो
V003289,Hindi,stop,गेम बंद करो
V003290,Hindi,stop,गेम बंद करो
V003291,Hindi,stop,गेम बंद करो
V003292,Hindi,stop,गेम बंद करो
V003293,Hindi,stop,गेम बंद करो
V003294,Hindi,stop,गेम बंद करो
V003295,Hindi,stop,गेम बंद करो
V003296,Hindi,stop,गेम बंद करो
V003297,Hindi,stop,गेम बंद करो
V003298,Hindi,stop,गेम बंद करो
V003299,Hindi,stop,गेम बंद करो
V003300,Hindi,stop,गेम बंद करो
V003301,Hindi,stop,गेम बंद करो
V003302,Hindi,stop,गेम बंद करो
V003303,Hindi,stop,गेम बंद करो
V003304,Hindi,stop,गेम बंद करो
V003305,Hindi,stop,गेम बंद करो
V003306,Hindi,stop,गेम बंद करो
V003307,Hindi,stop,गेम बंद करो
V003308,Hindi,stop,गेम बंद करो
V003309,Hindi,stop,गेम बंद करो
V003310,Hindi,stop,गेम बंद करो
V003311,Hindi,stop,गेम बंद करो
V003312,Hindi,stop,गेम बंद करो
V003313,Hindi,stop,गेम बंद करो
V003314,Hindi,stop,गेम बंद करो
V003315,Hindi,stop,गेम बंद करो
V003316,Hindi,stop,गेम बंद करो
V003317,Hindi,stop,गेम बंद करो
V003318,Hindi,stop,गेम बंद करो
V003319,Hindi,stop,गेम बंद करो
V003320,Hindi,stop,गेम बंद करो
V003321,Hindi,stop,गेम बंद करो
V003322,Hindi,stop,गेम बंद करो
V003323,Hindi,stop,गेम बंद करो
V003324,Hindi,stop,गेम बंद करो
V003325,Hindi,stop,गेम बंद करो
V003326,Hindi,stop,गेम बंद करो
V003327,Hindi,stop,गेम बंद करो
V003328,Hindi,stop,गेम बंद करो
V003329,Hindi,stop,गेम बंद करो
V003330,Hindi,stop,गेम बंद करो
V003331,Hindi,stop,गेम बंद करो
V003332,Hindi,stop,गेम बंद करो
V003333,Hindi,stop,गेम बंद करो
V003334,Hindi,stop,गेम बंद करो
V003335,Hindi,stop,गेम बंद करो
V003336,Hindi,stop,गेम बंद करो
V003337,Hindi,stop,गेम बंद करो
V003338,Hindi,stop,गेम बंद करो
V003339,Hindi,stop,गेम बंद करो
V003340,Hindi,stop,गेम बंद करो
V003341,Hindi,stop,गेम बंद करो
V003342,Hindi,stop,गेम बंद करो
V003343,Hindi,stop,गेम बंद करो
V003344,Hindi,stop,गेम बंद करो
V003345,Hindi,stop,गेम बंद करो
V003346,Hindi,stop,गेम बंद करो
V003347,Hindi,stop,गेम बंद करो
V003348,Hindi,stop,गेम बंद करो
V003349,Hindi,stop,गेम बंद करो
V003350,Hindi,stop,गेम बंद करो
V003351,Hindi,stop,गेम बंद करो
V003352,Hindi,stop,गेम बंद करो
V003353,Hindi,stop,गेम बंद करो
V003354,Hindi,stop,गेम बंद करो
V003355,Hindi,stop,गेम बंद करो
V003356,Hindi,stop,गेम बंद करो
V003357,Hindi,stop,गेम बंद करो
V003358,Hindi,stop,गेम बंद करो
V003359,Hindi,stop,गेम बंद करो
V003360,Hindi,stop,गेम बंद करो
V003361,Hindi,stop,गेम बंद करो
V003362,Hindi,stop,गेम बंद करो
V003363,Hindi,stop,गेम बंद करो
V003364,Hindi,stop,गेम बंद करो
V003365,Hindi,stop,गेम बंद करो
V003366,Hindi,stop,गेम बंद करो
V003367,Hindi,stop,गेम बंद करो
V003368,Hindi,stop,गेम बंद करो
V003369,Hindi,stop,गेम बंद करो
V003370,Hindi,stop,गेम बंद करो
V003371,Hindi,stop,गेम बंद करो
V003372,Hindi,stop,गेम बंद करो
V003373,Hindi,stop,गेम बंद करो
V003374,Hindi,stop,गेम बंद करो
V003375,Hindi,stop,गेम बंद करो
V003376,Hindi,stop,गेम बंद करो
V003377,Hindi,stop,गेम बंद करो
V003378,Hindi,stop,गेम बंद करो
V003379,Hindi,stop,गेम बंद करो
V003380,Hindi,stop,गेम बंद करो
V003381,Hindi,stop,गेम बंद करो
V003382,Hindi,stop,गेम बंद करो
V003383,Hindi,stop,गेम बंद करो
V003384,Hindi,stop,गेम बंद करो
V003385,Hindi,stop,गेम बंद करो
V003386,Hindi,stop,गेम बंद करो
V003387,Hindi,stop,गेम बंद करो
V003388,Hindi,stop,गेम बंद करो
V003389,Hindi,stop,गेम बंद करो
V003390,Hindi,stop,गेम बंद करो
V003391,Hindi,stop,गेम बंद करो
V003392,Hindi,stop,गेम बंद करो
V003393,Hindi,stop,गेम बंद करो
V003394,Hindi,stop,गेम बंद करो
V003395,Hindi,stop,गेम बंद करो
V003396,Hindi,stop,गेम बंद करो
V003397,Hindi,stop,गेम बंद करो
V003398,Hindi,stop,गेम बंद करो
V003399,Hindi,stop,गेम बंद करो
V003400,Hindi,stop,गेम बंद करो
V003401,Assamese,stop,গেম বন্ধ কৰক
V003402,Assamese,stop,গেম বন্ধ কৰক
V003403,Assamese,stop,গেম বন্ধ কৰক
V003404,Assamese,stop,গেম বন্ধ কৰক
V003405,Assamese,stop,গেম বন্ধ কৰক
V003406,Assamese,stop,গেম বন্ধ কৰক
V003407,Assamese,stop,গেম বন্ধ কৰক
V003408,Assamese,stop,গেম বন্ধ কৰক
V003409,Assamese,stop,গেম বন্ধ কৰক
V003410,Assamese,stop,গেম বন্ধ কৰক
V003411,Assamese,stop,গেম বন্ধ কৰক
V003412,Assamese,stop,গেম বন্ধ কৰক
V003413,Assamese,stop,গেম বন্ধ কৰক
V003414,Assamese,stop,গেম বন্ধ কৰক
V003415,Assamese,stop,গেম বন্ধ কৰক
V003416,Assamese,stop,গেম বন্ধ কৰক
V003417,Assamese,stop,গেম বন্ধ কৰক
V003418,Assamese,stop,গেম বন্ধ কৰক
V003419,Assamese,stop,গেম বন্ধ কৰক
V003420,Assamese,stop,গেম বন্ধ কৰক
V003421,Assamese,stop,গেম বন্ধ কৰক
V003422,Assamese,stop,গেম বন্ধ কৰক
V003423,Assamese,stop,গেম বন্ধ কৰক
V003424,Assamese,stop,গেম বন্ধ কৰক
V003425,Assamese,stop,গেম বন্ধ কৰক
V003426,Assamese,stop,গেম বন্ধ কৰক
V003427,Assamese,stop,গেম বন্ধ কৰক
V003428,Assamese,stop,গেম বন্ধ কৰক
V003429,Assamese,stop,গেম বন্ধ কৰক
V003430,Assamese,stop,গেম বন্ধ কৰক
V003431,Assamese,stop,গেম বন্ধ কৰক
V003432,Assamese,stop,গেম বন্ধ কৰক
V003433,Assamese,stop,গেম বন্ধ কৰক
V003434,Assamese,stop,গেম বন্ধ কৰক
V003435,Assamese,stop,গেম বন্ধ কৰক
V003436,Assamese,stop,গেম বন্ধ কৰক
V003437,Assamese,stop,গেম বন্ধ কৰক
V003438,Assamese,stop,গেম বন্ধ কৰক
V003439,Assamese,stop,গেম বন্ধ কৰক
V003440,Assamese,stop,গেম বন্ধ কৰক
V003441,Assamese,stop,গেম বন্ধ কৰক
V003442,Assamese,stop,গেম বন্ধ কৰক
V003443,Assamese,stop,গেম বন্ধ কৰক
V003444,Assamese,stop,গেম বন্ধ কৰক
V003445,Assamese,stop,গেম বন্ধ কৰক
V003446,Assamese,stop,গেম বন্ধ কৰক
V003447,Assamese,stop,গেম বন্ধ কৰক
V003448,Assamese,stop,গেম বন্ধ কৰক
V003449,Assamese,stop,গেম বন্ধ কৰক
V003450,Assamese,stop,গেম বন্ধ কৰক
V003451,Assamese,stop,গেম বন্ধ কৰক
V003452,Assamese,stop,গেম বন্ধ কৰক
V003453,Assamese,stop,গেম বন্ধ কৰক
V003454,Assamese,stop,গেম বন্ধ কৰক
V003455,Assamese,stop,গেম বন্ধ কৰক
V003456,Assamese,stop,গেম বন্ধ কৰক
V003457,Assamese,stop,গেম বন্ধ কৰক
V003458,Assamese,stop,গেম বন্ধ কৰক
V003459,Assamese,stop,গেম বন্ধ কৰক
V003460,Assamese,stop,গেম বন্ধ কৰক
V003461,Assamese,stop,গেম বন্ধ কৰক
V003462,Assamese,stop,গেম বন্ধ কৰক
V003463,Assamese,stop,গেম বন্ধ কৰক
V003464,Assamese,stop,গেম বন্ধ কৰক
V003465,Assamese,stop,গেম বন্ধ কৰক
V003466,Assamese,stop,গেম বন্ধ কৰক
V003467,Assamese,stop,গেম বন্ধ কৰক
V003468,Assamese,stop,গেম বন্ধ কৰক
V003469,Assamese,stop,গেম বন্ধ কৰক
V003470,Assamese,stop,গেম বন্ধ কৰক
V003471,Assamese,stop,গেম বন্ধ কৰক
V003472,Assamese,stop,গেম বন্ধ কৰক
V003473,Assamese,stop,গেম বন্ধ কৰক
V003474,Assamese,stop,গেম বন্ধ কৰক
V003475,Assamese,stop,গেম বন্ধ কৰক
V003476,Assamese,stop,গেম বন্ধ কৰক
V003477,Assamese,stop,গেম বন্ধ কৰক
V003478,Assamese,stop,গেম বন্ধ কৰক
V003479,Assamese,stop,গেম বন্ধ কৰক
V003480,Assamese,stop,গেম বন্ধ কৰক
V003481,Assamese,stop,গেম বন্ধ কৰক
V003482,Assamese,stop,গেম বন্ধ কৰক
V003483,Assamese,stop,গেম বন্ধ কৰক
V003484,Assamese,stop,গেম বন্ধ কৰক
V003485,Assamese,stop,গেম বন্ধ কৰক
V003486,Assamese,stop,গেম বন্ধ কৰক
V003487,Assamese,stop,গেম বন্ধ কৰক
V003488,Assamese,stop,গেম বন্ধ কৰক
V003489,Assamese,stop,গেম বন্ধ কৰক
V003490,Assamese,stop,গেম বন্ধ কৰক
V003491,Assamese,stop,গেম বন্ধ কৰক
V003492,Assamese,stop,গেম বন্ধ কৰক
V003493,Assamese,stop,গেম বন্ধ কৰক
V003494,Assamese,stop,গেম বন্ধ কৰক
V003495,Assamese,stop,গেম বন্ধ কৰক
V003496,Assamese,stop,গেম বন্ধ কৰক
V003497,Assamese,stop,গেম বন্ধ কৰক
V003498,Assamese,stop,গেম বন্ধ কৰক
V003499,Assamese,stop,গেম বন্ধ কৰক
V003500,Assamese,stop,গেম বন্ধ কৰক
V003501,Assamese,stop,গেম বন্ধ কৰক
V003502,Assamese,stop,গেম বন্ধ কৰক
V003503,Assamese,stop,গেম বন্ধ কৰক
V003504,Assamese,stop,গেম বন্ধ কৰক
V003505,Assamese,stop,গেম বন্ধ কৰক
V003506,Assamese,stop,গেম বন্ধ কৰক
V003507,Assamese,stop,গেম বন্ধ কৰক
V003508,Assamese,stop,গেম বন্ধ কৰক
V003509,Assamese,stop,গেম বন্ধ কৰক
V003510,Assamese,stop,গেম বন্ধ কৰক
V003511,Assamese,stop,গেম বন্ধ কৰক
V003512,Assamese,stop,গেম বন্ধ কৰক
V003513,Assamese,stop,গেম বন্ধ কৰক
V003514,Assamese,stop,গেম বন্ধ কৰক
V003515,Assamese,stop,গেম বন্ধ কৰক
V003516,Assamese,stop,গেম বন্ধ কৰক
V003517,Assamese,stop,গেম বন্ধ কৰক
V003518,Assamese,stop,গেম বন্ধ কৰক
V003519,Assamese,stop,গেম বন্ধ কৰক
V003520,Assamese,stop,গেম বন্ধ কৰক
V003521,Assamese,stop,গেম বন্ধ কৰক
V003522,Assamese,stop,গেম বন্ধ কৰক
